MovieID,Title,KoreanTitle,Plot,ReleaseYear,RunningTime,GradeID,GradeInKoreaID,Poster,ReleaseDateInKorea,BoxOfficeWWGross,BoxOfficeUSGross,Budget,OriginalAuthor,OriginalSource
30,"Beyond the Lights",블랙버드,"The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.",2014,116,3,NULL,BeyondtheLights.jpg,NULL,14618727,14618727,7000000,NULL,NULL
31,"Glen Campbell: I‘ll Be Me","아윌 비 미","As he struggles with Alzheimer‘s disease, country-music legend Glen Campbell embarks on his farewell tour in the U.S., Australia, and Europe.",2014,116,3,NULL,GlenCampbellIllBeMe.jpg,NULL,365422,365422,0,NULL,NULL
32,Feast,NULL,"The story of one man‘s love life is seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",2014,6,4,NULL,Foster.jpg,NULL,0,0,0,NULL,NULL
33,"The Bigger Picture",NULL,"‘You want to put her in a home; you tell her; tell her now!‘ hisses one brother to the other. But Mother won‘t go, and their own lives quickly unravel as she clings to life. Director Daisy Jacobs uses two-metre-high painted characters in full-size sets to tell the stark and darkly humorous tale of caring for an elderly relative. The Bigger Picture is quite simply the most innovative animated short you will see this year. ",2014,8,4,NULL,TheBiggerPicture.jpg,NULL,0,0,0,NULL,NULL
34,"The Dam Keeper",NULL,"A young pig with an important job, and a new friend who changes everything. In a desolate future, one small town has survived because of a large windmill dam that acts as a fan to keep out pollution. The dam‘s operator, Pig, works tirelessly to keep the sails spinning and protect the town, despite abuse from classmates and an indifferent public. When a new student joins Pig‘s class, nothing will be the same again. ",2014,18,4,NULL,TheDamKeeper.jpg,NULL,0,0,0,NULL,NULL
35,"Me and My Moulton",NULL,"A personal animated story about a girl which wishes for a bicycle from her parents, but gets something completely different, showing the different reality in which children and grown ups live in.",2014,14,4,NULL,MeandMyMoulton.jpg,NULL,0,0,0,NULL,NULL
36,"A Single Life",NULL,"When Pia plays a mysterious vinyl record single, she suddenly knows how to travel through her own life.",2014,3,4,NULL,ASingleLife.jpg,NULL,0,0,0,NULL,NULL
37,"The Phone Call",NULL,"Heather is a shy lady who works in a helpline call centre. When she receives a phone call from a mystery man, she has no idea that the encounter will change her life forever.",2014,20,4,NULL,ThePhoneCall.jpg,NULL,0,0,0,NULL,NULL
38,Aya,NULL,"Two strangers unexpectedly meet at an airport. He mistakenly confuses her to be his assigned driver. She, enchanted by the random encounter, does not hurry to prove him wrong.",2014,40,1,NULL,Aya.jpg,NULL,0,0,0,NULL,NULL
39,"Boogaloo and Graham",NULL,"Jamesy and Malachy are over the moon when their soft-hearted Dad presents them with two baby chicks to care for, but the two boys are in for a shock when their parents announce that big changes are coming to the family.",2014,14,3,NULL,BoogalooandGraham.jpg,NULL,0,0,0,NULL,NULL
40,"Butter Lamp",NULL,"A young itinerant photographer and his assistant suggest to Tibetan nomads to photograph them in front of various background.",2013,15,3,NULL,ButterLamp.jpg,NULL,0,0,0,NULL,NULL
41,Parvaneh,NULL,"Parvaneh is a young Afghan immigrant who recently arrived at a transit centre for asylum seekers in the Swiss Alps. The only things she has got to know yet are the rural area surrounding the centre and the centre itself.",2012,25,3,NULL,Parvaneh.jpg,NULL,0,0,0,NULL,NULL
42,"Crisis Hotline: Veterans Press 1",NULL,"They served their country overseas. Now, many military veterans must turn to the unique services of the Veterans‘ Crisis Line to help with their own personal and professional traumas at home. This documentary profiles several of the VCL counselors who work the phones of this 24-hour service, providing support, guidance, and hope to active and retired servicemen dealing with emotional, physical and financial troubles. ",2013,40,1,NULL,CrisisHotlineVeteransPress1.jpg,NULL,0,0,0,NULL,NULL
43,Joanna,NULL,"A story of thoughtfulness in death, life and love.",2013,40,1,NULL,Joanna.jpg,NULL,0,0,0,NULL,NULL
44,"Our Curse",NULL,"The film is a personal statement of the director and his wife, who have to deal with an incurable disease of their newborn son.",2013,28,1,NULL,OurCurse.jpg,NULL,0,0,0,NULL,NULL
45,"The Reaper",NULL,"Efrain, also known as the Reaper, who works at a slaughterhouse since 25 years ago, we will discover his deep relationship with dead.",2013,29,6,NULL,TheReaper.jpg,NULL,0,0,0,NULL,NULL
46,"White Earth",NULL,"Thousands of desperate souls flock to America‘s Northern Plains seeking work in the oil fields. Three children and an immigrant mother brave a cruel winter and explore themes of innocence, home and the American Dream.",2014,20,6,NULL,WhiteEarth.jpg,NULL,0,0,0,NULL,NULL
47,Citizenfour,NULL,"A documentarian and a reporter travel to Hong Kong for the first of many meetings with Edward Snowden.",2014,114,1,NULL,Citizenfour.jpg,NULL,0,0,0,NULL,NULL
48,"Finding Vivian Maier",NULL,"A documentary on the late Vivian Maier, a nanny whose previously unknown cache of 100,000 photographs earned her a posthumous reputation as one of the most accomplished street photographers.",2013,83,6,NULL,FindingVivianMaier.jpg,NULL,0,0,0,NULL,NULL
49,"Last Days in Vietnam",NULL,"During the chaotic final weeks of the Vietnam War, the North Vietnamese Army closes in on Saigon as the panicked South Vietnamese people desperately attempt to escape. On the ground, American soldiers and diplomats confront the same moral quandary: whether to obey White House orders to evacuate U.S. citizens only--or to risk treason and save the lives of as many South Vietnamese citizens as they can. ",2014,98,6,NULL,LastDaysinVietnam.jpg,NULL,0,0,0,NULL,NULL
50,Virunga,NULL,"A group of brave individuals risk their lives to save the last of the world‘s mountain gorillas; in the midst of renewed civil war and a scramble for Congo‘s natural resources.",2014,100,6,NULL,Virunga.jpg,NULL,0,0,0,NULL,NULL
51,Tangerines,탠저린,"War in Georgia, Apkhazeti region in 1990. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.",2013,87,7,NULL,Tangerines.jpg,1900-01-01,0,0,0,NULL,NULL
52,Leviathan,레비아탄,"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man‘s arrival brings further misfortune for Kolya and his family.",2014,140,1,NULL,Leviathan.jpg,1900-01-01,0,0,0,NULL,NULL
53,"Wild Tales","와일드 테일즈: 참을 수 없는 순간","Six short stories involving distressed people.",2014,122,1,NULL,WildTales.jpg,1900-01-01,0,0,0,NULL,NULL
54,Timbuktu,팀북투,"A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.",2014,97,2,NULL,Timbuktu.jpg,1900-01-01,0,0,0,NULL,NULL
55,"Big Hero 6","빅 히어로","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2014,102,3,1,BigHero6.jpg,2015-01-21,657827828,222527828,166000000,NULL,NULL
56,"The Boxtrolls",박스트롤,"A young orphaned boy raised by underground cave-dwelling trash collectors tries to save his friends from an evil exterminator. Based on the children‘s novel ‘Here Be Monsters‘ by Alan Snow.",2014,96,3,NULL,TheBoxtrolls.jpg,NULL,108255770,50837305,60000000,NULL,NULL
57,"How to Train Your Dragon 2","드래곤 길들이기 2","히컵과 투슬리스가 새로운 야생 용과 신비한 드래곤 라이더가 있는 얼음 동굴을 발견하하고, 이 두 친구는 평화를 지키기 위해 전투에 나선다.",2014,102,3,1,HowtoTrainYourDragon2.jpg,2014-07-23,621537519,177002924,145000000,NULL,NULL
58,"Song of the Sea","바다의 노래: 벤과 셀키요정의 비밀","Saoirse, a little girl who can turn into a seal, goes on an adventure with her brother to save the spirit world and other magical beings like her.",2014,93,3,NULL,SongoftheSea.jpg,1900-01-01,0,0,0,NULL,NULL
59,"The Tale of The Princess Kaguya","가구야 공주 이야기","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her - but ultimately she must confront her fate, the punishment for her crime.",2013,137,3,NULL,TheTaleofThePrincessKaguya.jpg,1900-01-01,0,0,0,NULL,NULL
60,"12 Years a Slave","노예 12년","18세기, 뉴욕에서 자유인으로 살던 흑인 솔로몬 노섭은 노예 사냥꾼에게 납치되어 미국 남부로 끌려가 노예로 팔리게 된다.",2013,134,1,3,12YearsaSlave.jpg,2014-02-27,187733202,56671993,20000000,NULL,NULL
61,"The Wolf of Wall Street","울프 오브 월 스트리트","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",2013,180,1,NULL,TheWolfofWallStreet.jpg,2014-01-09,392000694,116900694,100000000,NULL,NULL
62,"American Hustle","아메리칸 허슬","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",2013,138,1,NULL,AmericanHustle.jpg,2014-02-20,251171807,150117807,40000000,NULL,NULL
63,Nebraska,네브라스카,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.",2013,115,1,NULL,Nebraska.jpg,2013-03-20,17654912,17654912,12000000,NULL,NULL
64,"Captain Phillips","캡틴 필립스","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",2013,134,2,NULL,CaptainPhillips.jpg,2013-10-23,218791811,107100855,55000000,NULL,NULL
65,Philomena,"필로미나의 기적","A world-weary political journalist picks up the story of a woman‘s search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",2013,98,2,NULL,Philomena.jpg,2014-04-16,100129872,37709979,12000000,NULL,NULL
66,"Dallas Buyers Club","달라스 바이어스 클럽","In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is himself diagnosed with the disease.",2013,117,1,NULL,DallasBuyersClub.jpg,2014-03-06,55198285,27298285,5000000,NULL,NULL
67,Gravity,그래비티,"허블 우주망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는 폭파된 인공위성의 잔해와 부딪히면서 소리도 산소도 없는 우주 한 가운데에 홀로 남겨지게 된다.",2013,91,2,2,Gravity.jpg,2013-10-17,716392705,274092705,100000000,NULL,NULL
68,Her,그녀,"A lonely writer develops an unlikely relationship with his newly purchased operating system that‘s designed to meet his every need.",2013,126,1,NULL,Her.jpg,NULL,47351251,25568251,23000000,NULL,NULL
69,"The Salt of the Earth","이 땅의 소금","For the last 40 years, the photographer Sebastiao Salgado has been travelling through the continents, in the footsteps of an ever-changing humanity. He has witnessed some of the major events of our recent history; international conflicts, starvation and exodus. He is now embarking on the discovery of pristine territories, of wild fauna and flora, and of grandiose landscapes as part of a huge photographic project which is a tribute to the planet‘s beauty.",2014,110,2,NULL,TheSaltoftheEarth.jpg,1900-01-01,1327958,1327958,0,NULL,NULL
70,"Blue Jasmine","블루 재스민","A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn‘t bringing money, peace, or love...",2013,98,2,NULL,BlueJasmine.jpg,2013-09-25,97505481,33405481,18000000,NULL,NULL
71,"August: Osage County","어거스트: 가족의 초상","독설가 엄마, 이혼 위기에 놓인 큰 딸, 사촌 오빠와 사랑에 빠진 둘째 딸, 언니의 딸에게 치근덕거리는 중년의 약혼자를 가진 셋째 딸, 그리고 이들 못지 않게 문제가 많은 엄마의 여동생 가족들. 8월의 어느 날, 아버지의 장례식에서 가족의 과거가 폭로된다.",2013,121,1,3,AugustOsageCounty.jpg,2014-04-03,74188937,37738810,25000000,NULL,NULL
72,"Before Midnight","비포 미드나잇","We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.",2013,109,1,4,"Before Midnight.jpg",2013-05-22,11176469,8114627,0,NULL,NULL
73,"The Grandmaster",NULL,"The story of martial-arts master Ip Man, the man who trained Bruce Lee.",2013,130,2,NULL,TheGrandmaster.jpg,NULL,64076736,6594959,11000000,NULL,NULL
74,"Inside Llewyn Davis",NULL,"A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.",2013,104,1,NULL,InsideLlewynDavis.jpg,NULL,32935319,13235319,11000000,NULL,NULL
75,Prisoners,프리즈너스,"When Keller Dover‘s daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",2013,153,1,4,Prisoners.jpg,2013-10-02,122126687,61002302,46000000,NULL,NULL
76,"The Great Gatsby","위대한 개츠비","A Midwestern war veteran finds himself drawn to the past and lifestyle of his millionaire neighbor.",2013,143,2,3,TheGreatGatsby.jpg,2013-05-16,351040419,144840419,105000000,NULL,NULL
77,"The Invisible Woman",NULL,"At the height of his career, Charles Dickens meets a younger woman who becomes his secret lover until his death.",2013,111,1,NULL,TheInvisibleWoman.jpg,NULL,1234254,1234254,0,NULL,NULL
78,"The Hobbit: The Desolation of Smaug","호빗: 스마우그의 폐허","12명의 난쟁이가 빌보, 간달프와 함께 그들의 고향을 사악한 용 스마우그로 부터 되찾기 위해 에레보드레 도착하고, 빌보는 난쟁이들의 보물 아르켄스톤을 찾기 위한 모험을 시작한다.",2013,161,2,2,TheHobbitTheDesolationofSmaug.jpg,2013-12-12,960366855,258366855,250000000,NULL,NULL
79,"Lone Survivor","론 서바이버","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",2013,121,1,NULL,LoneSurvivor.jpg,NULL,149295601,125095601,40000000,NULL,NULL
80,"All Is Lost",NULL,"After a collision with a shipping container at sea, a resourceful sailor finds himself, despite all efforts to the contrary, staring his mortality in the face.",2013,16,2,NULL,AllIsLost.jpg,NULL,13627519,6263670,9000000,NULL,NULL
81,"Iron Man 3","아이언맨 3","토니 스타크가 과거에 저질렀던 과오로 인해 강력한 테러리스트 집단의 공격을 받게 된다.",2013,130,2,2,Ironman3.jpg,2013-04-25,1215439994,409013994,200000000,NULL,NULL
